days_left,price,predit_1,prdict_2,final_predictions
1,14314,13650.965135714285,13827.453052597397,14204.078161904763
11,11730,14579.533713564215,13067.692798557002,14756.147004884011
47,3587,3605.672256637806,3670.582659668109,3563.604414069264
16,9508,9147.200546536795,8504.478951515148,9513.780709590399
35,54684,54679.94091428571,54664.08286666667,54653.905321428574
21,3554,5217.42162222222,4867.854916666668,4453.936166100566
41,3727,4177.472430591632,4061.8597787878807,3721.4219756687744
31,5126,4693.592174314573,4681.207241391941,5620.653040109892
46,7004,5317.2810142857115,5330.5179275613245,5782.421743983792
48,65529,64483.752404040395,64495.96707705627,66044.94963845596
32,4173,4328.5723761904765,4345.686069841271,4254.296251875902
2,20862,18608.617083333327,19029.820603391043,20293.52370440116
5,8728,10189.16587215007,11189.67217207792,10237.323092712842
38,1830,1888.2144571428573,2374.735280158731,2015.2640190476186
42,1890,1957.332152380952,1989.788403174603,2457.1814337329342
42,2124,2337.9619642857137,2362.965484920635,2183.0020095238096
25,6339,6119.368358730158,6032.754119841268,6154.557089682541
41,8100,8112.5462873015895,8115.412883333332,8280.749430158725
15,44144,47219.953199999996,47049.44554761904,44519.91366269841
26,50271,50208.5265,50074.46801904763,50244.98715714286
2,17619,21078.882093217868,20648.606641847036,23738.514184776323
18,2339,2345.4641333333334,2347.301480952381,2356.8677238095243
9,53209,59933.31831746032,60337.7097142857,61414.00224105337
28,6461,6810.19162936508,6778.8639989898975,6659.631399206348
22,3379,3568.3262888888894,3558.4592471861465,3470.0812735930745
40,4204,4091.3916178932177,4128.548925324677,4085.358895382397
2,5955,10193.162550288604,8973.760865007214,9147.394513297817
36,2651,2703.1790036796533,2944.154185714284,2719.897027272726
32,6122,5839.158954761904,5864.034259523811,5952.877461471863
26,4810,5613.00330238095,5636.671892857144,5301.007265079363
36,45693,45635.6556,45681.74768571428,45686.133733333336
49,4496,4524.436933333333,4638.428975396823,4567.396213564216
31,4762,4529.362995238096,4549.405867460318,4558.794518686867
20,5399,5276.771392929295,5112.14534235209,5392.127798556994
37,4714,4423.086580952381,4440.418258730158,4406.618347186145
49,5441,5504.456433333334,5530.482288095238,5470.418448412696
5,34472,36535.107224531035,33990.06757478077,37980.979258658
32,50969,47831.169624603186,48584.97947619048,48114.45068253968
33,4417,4429.160785714285,4419.300367460317,4355.232468253968
25,4001,4208.424617316017,4153.051273015873,4099.039768903319
20,7838,7792.009121356426,7694.6751464646495,7591.7186712121265
4,7484,8742.563078860028,8078.500821428573,8754.351421212126
5,14355,14322.223395093795,14482.86476240981,14377.65446226551
38,56588,55814.60510238095,55853.306378571426,58028.50111803757
45,5390,5324.657369696969,5626.245245743146,5453.6025200577205
16,4755,7250.989109812411,5792.385997258298,6472.7504103174615
7,32923,32701.479847619048,32919.49473015872,32944.37772222222
36,9017,9232.374266666668,9205.331584126987,9158.138820779219
7,57057,58781.60040591629,60243.40061190475,59799.29768333334
42,65529,71332.70621587303,71239.04091659455,70499.09559090911
12,13524,13346.64748585859,13320.37528893884,13475.320714735262
24,6489,6561.8780380952385,6613.248145238095,6606.420761111109
26,4387,4658.341160028861,4639.516325252525,4552.30358809524
49,3334,3716.1248952380956,3851.4805356421352,3895.0589603174585
23,45805,48067.28684444445,48275.249369696976,48540.888377777774
6,10783,12142.180180808082,12317.985394877347,12445.695608297263
48,6271,7630.644581962481,7555.309823737371,7554.212979942281
43,36712,37136.553483261174,36846.052732600736,38408.87607142857
38,11966,7692.904737229438,8516.782383982687,8102.374055627701
27,4348,4512.216491269841,4533.548369047619,4426.520756493507
16,7550,7565.769109590411,7862.25971046176,7746.308581024531
49,51817,60245.005385714285,60567.36719920635,58862.17005952385
11,10785,10826.766739682538,10809.893815079366,10727.753979725834
20,49613,49625.253666666664,49615.46553333333,49676.654149494956
1,16149,17163.49153268398,17737.025127417022,20207.911647258305
40,2050,3172.18772176712,3228.8966556446835,3117.028468398267
27,64173,63301.83576666666,63371.31961428571,65431.38222474748
25,39321,39432.403019047626,39373.68692619047,39345.50334126985
43,61049,61444.33353968254,61564.12004761905,61357.68185606061
36,8130,8116.80127857143,8122.130590476189,8100.448560101013
32,3357,3765.352198917749,3743.690481168832,3758.087393101342
36,60232,60810.08203636364,60675.944449999995,60150.7060388889
38,6535,5124.8634984126975,5765.444643650792,5584.736715873012
30,5622,5745.425693650794,5639.49566190476,5662.405429070928
31,3749,2681.7860497835527,2571.620798340547,2572.8470220057725
49,60396,59682.81815238096,58209.290733333335,60161.32443888889
47,52392,53556.435369985564,53177.51528492064,52563.366184126986
13,42521,42508.87986904762,42673.3737979798,42579.151476190484
43,4354,4846.727995238099,4769.534579725831,4571.237302380956
18,4027,4297.933342712844,4502.965502020202,4368.712831818184
12,7424,7371.11915952381,7447.137986507935,7522.968393073591
26,4453,5020.8208120490635,4944.976290404042,4862.313029365081
23,4637,4713.680471428572,4736.5257833333335,4744.981269769117
6,7484,8004.1808278499275,8150.596146969699,7878.854641053391
26,62524,62971.948866666666,62766.838644444455,63105.00519978356
8,13023,13456.61278974359,13258.36755154846,13280.020061111114
22,4908,6110.370180158726,6077.998965934063,6029.208153246747
16,3349,4932.588569047616,5831.236167893214,5107.274184632034
36,65033,57702.496177777786,57734.897249927846,57227.027067460316
21,5708,5632.352126190477,5692.908721572867,5931.87179126984
18,5648,5568.644538888888,5197.507869336219,5362.630967094018
26,42457,42181.160988095224,42206.0200452381,42408.52136031746
33,62729,56164.75728888884,56175.39216911975,58992.28720007216
46,2750,2934.6400897435897,3041.1834087468105,2817.113134920634
49,4028,4169.7465999999995,4310.021873809524,4156.7787982683985
39,2201,2200.864,2201.2503939393937,2212.737804761905
36,49207,49894.722444444444,50194.22191428571,50906.7426894661
17,5523,7815.251733832838,7240.439848412699,8502.30899632035
11,39377,46163.89310476188,45875.31173520924,43881.59902857142
31,4173,4264.361897835497,4267.585376190476,4176.775983333333
35,9418,6947.919462265511,6961.351230303031,7547.425878454882
10,12474,10886.677439898991,11046.80394076479,11904.290249278512
24,4687,4689.136,4641.64785,4612.217075396825
33,3000,3111.0266365079383,3107.4702031746033,3265.1209230158734
30,49613,53166.22203809526,53096.88161746031,50166.70321349206
11,49725,49592.91574126983,49798.54852063491,49812.91695
37,49725,49688.443666666666,49582.568666666666,50038.58178253968
3,58247,56362.386642568556,56049.29429120879,56956.4634968254
21,57939,56788.950039682546,56861.13155974025,57305.33912936508
15,6489,6476.789308297259,6375.75040050505,6513.086942063493
32,3379,3383.0901714285715,3385.473952380952,3380.9415833333346
40,10243,9813.41129206349,9797.002777489179,10381.632600793651
29,47205,47054.67895,47116.555269696975,47394.26591075035
29,6578,6577.421733333334,6550.347107142857,6575.823517821069
26,5177,5180.028557142858,5248.806638888889,5195.226907070706
7,56476,56444.945771428575,56648.7120419192,56733.42986239317
49,2464,2503.6757840659343,2516.7779542568546,2465.5862190476205
44,57017,53932.896319191925,54231.93025555556,55546.46818030301
19,5177,5190.724292857143,5361.620506349206,5200.305508658008
19,20000,20024.018,20046.697219047615,20032.00928095238
10,13472,13345.684379365088,13438.390588744576,12989.238653080263
35,66155,65791.24684761904,65740.7806495671,65933.54860447331
21,4413,5881.04703001443,6173.268941919193,5246.597432900432
49,52175,52348.02685,52532.115701587296,52810.51036471305
24,4463,2478.8042616161624,2476.384892352091,2448.519311327561
47,5771,5975.270307142857,5860.119071933623,5977.2450943722915
19,6533,6729.6858501442985,6644.459416561213,6576.594683333332
11,54608,56380.33206428571,54703.55881507935,54897.75288015876
40,4173,4176.693730303031,4231.719104761904,4185.696631890331
49,56702,54922.028864502194,53288.190361904766,56166.83016760467
27,72783,72960.42327619044,72337.01786832613,69773.91142323233
20,5817,5827.91185,5829.568846825397,5802.660161399712
34,4500,4505.623514285715,4493.517323809524,4498.825052380952
29,7207,7328.744184848487,7365.270815295817,7391.175277489178
35,60508,60376.76,60412.38187619048,60450.67463333334
11,11698,12564.826651010102,12164.878924297931,12219.597033116881
30,4844,4186.195875180377,4481.357880186477,4548.777285281387
25,4205,4191.698568253969,4190.572552564102,4188.390771717174
44,3397,3672.510560894662,3646.3352320346335,3497.1814674603147
37,39499,39564.813057142856,39583.47711428571,39650.45689047619
12,14378,14105.899882539687,12008.372511111114,18088.049794300143
11,50271,50156.57673968254,50095.25633333334,50390.285558152966
18,6592,6483.4691984127,6416.8328616883155,6250.48571652237
30,6621,5318.582542496394,5274.5991538961025,5583.598134126984
11,11205,11661.12097373738,11438.339745787544,11388.142824747474
13,57939,55317.58704285715,55297.82227518036,56689.79590670993
42,63277,57641.69897301587,57572.913925613284,57853.05199927848
25,3093,3307.276938888888,3343.5844295093784,3610.3943010100993
5,45156,52798.288669841284,57201.87759062051,55801.9340694139
15,7959,7935.675962554117,8879.262901298702,8069.069272222222
20,12214,9643.051199206348,9907.4931038961,10855.529229437232
18,3467,6603.5527619047625,6020.664021067819,5276.389679625929
9,6430,6974.531691247646,7287.875752380953,8688.477611111108
27,6450,6449.20335,6446.349452380951,6461.480480952382
30,6514,6650.979472366525,6962.529110822514,6925.369336940837
42,2738,2784.0145112554114,2774.6389174603164,2791.5083918858904
34,4255,4061.5578676767677,4126.115427994228,4050.087942718393
17,6156,6662.638737012986,7276.160152380949,6413.018837734487
12,12499,10393.680748629145,10689.647748051959,9748.000140043292
15,92633,69889.01248809525,70023.08095873018,77023.99663593071
20,4546,4816.106286507932,4921.665515873014,4821.377767965367
10,12183,12671.843701587302,14809.980819336224,13508.304377705628
39,54115,56401.71931111109,55725.69229365078,54287.753807142864
45,4792,5126.313348412698,5102.904494733046,4829.062776984125
16,43165,43120.89592698412,43085.09636031745,42771.10986428569
48,4792,4931.148504761904,4836.724838095238,4736.010508730159
8,13664,16942.440874664222,17513.863424542124,16449.857710173157
27,3014,3133.156226190477,3152.8711174603177,3344.857875180374
27,2738,2735.830666666667,2728.0999714285713,2810.439700216449
21,3971,4070.52408888889,4090.468237301589,3976.055138888889
26,43729,44824.682300000015,45119.22595555555,44595.1722777778
35,6395,6403.213983333333,6842.038368253967,6595.532296176044
48,5713,5230.484013059162,5170.865092063491,5286.023949422799
6,54608,58053.40588636362,56231.053607142865,57326.33483304472
43,3645,3544.146961904762,3733.051612626263,3583.0562698412677
8,15812,14767.724300793634,14355.51536890331,16078.316459740267
37,4979,5007.038683333333,5043.863139682539,4968.247282106782
22,69168,82907.75867027418,81812.79332936509,82211.13745912976
8,11853,13666.163149206359,13346.13178924964,12886.973018759025
19,5177,5189.996085714285,5369.385140981241,5184.787677633481
39,3090,3406.1936913419963,3372.4891738816777,3312.702074908423
13,11469,11226.272782539681,10849.430005555556,10920.039717604619
19,41269,41288.01466666667,41405.56437142857,41422.07547395383
7,12150,14830.525987085137,12874.533201282049,14095.881318037524
32,60232,59894.134,59743.11335238095,60190.394372222225
38,56588,55472.94970714285,55720.807778571434,58092.77163571429
43,4416,4689.143745115996,4698.584732128981,4735.502239732488
16,4979,5327.224426984124,5311.806830158727,5116.794802092356
34,2637,2643.917264285714,2636.6900539682542,2708.0685156565664
7,13720,7277.4933767121765,8252.895866810972,7353.653420851369
39,2903,2774.419537445887,2825.820365007214,2940.520945959596
43,4477,6671.406615367967,6460.755698412705,6817.8945404761935
5,4203,5160.241883333336,4810.5700860028865,4822.658916378069
15,60160,63213.385972655116,62009.145073626365,63823.59973917748
42,5224,4990.0784738095235,5257.292119047618,5269.62359076479
38,51697,52887.50853333333,52505.41559047619,58011.650063131325
30,6292,6307.120161904763,6287.054925946279,6285.58811295926
34,6311,5498.819255122655,5472.391161111116,5520.115793650792
45,2339,2367.5979126984134,2382.772653174603,2373.2124722222215
7,54608,54377.66076717173,54201.32087698411,55352.51757063493
23,4792,4826.510997619047,4863.724553174603,4871.253753751803
42,2301,4440.916192135643,3757.474426262624,3962.5770031746038
41,51595,51210.28527619047,51232.93375238096,51655.180223443225
46,6600,6821.03032034632,6851.326614357862,6795.999600000001
21,4417,4931.413655411256,5007.018501948052,4878.051323881675
7,7487,8047.984876839828,8354.638771428572,7577.620375541123
5,6008,10303.83131904762,8712.969785353538,9348.934832539679
32,10418,11174.608265079369,11135.175691053402,10880.05906060606
46,2410,2416.255766666666,2453.4309761904756,2438.9762808802316
21,6489,6509.154009668111,6589.825993073592,6631.285741053394
3,9525,7094.570586507937,7248.531671284274,7603.227751443003
17,4209,6199.093975396825,6559.938334920638,5870.951149206345
23,4452,4537.195304761906,4560.838669047617,4480.821101154402
7,6489,6695.621261976909,6844.816118253963,6604.231733766239
39,4097,4764.958200793651,4732.867507142856,4235.047353968254
18,8070,6600.175303102453,6257.382341486293,6421.794434848483
15,10744,10784.932256493503,10737.849096320344,10803.4909568598
20,44144,47989.95069523809,47135.03513333334,44714.28157424241
7,14889,14925.347514585414,14705.27210865801,15659.188241952492
11,61933,64565.08821500721,63306.64985389611,66561.52390093794
9,10893,10000.01428578644,10491.69927691198,10063.565299494952
27,4190,4514.935741269844,4451.994704761912,4630.290556782104
44,6324,6280.319531746032,6133.5622722222215,6302.789721428571
8,53164,57859.42523838381,56710.4950965368,61640.60232142859
48,49177,49478.05321666667,49281.665087445894,49390.97743968255
19,8836,7605.917449206347,7404.976632828283,8047.213362626262
14,9147,13035.993928715729,12329.172304612051,12509.108128354977
47,3090,3109.9054547619044,3132.6110111111107,3289.289758008658
33,5761,6147.203955555554,6120.607129731377,6337.2081116161635
49,4009,5303.462403463201,5223.454158225106,4578.245374930625
15,12033,11769.451044660897,11266.770133411042,11787.943613564208
8,13674,13062.44406190476,12792.636050216452,13323.089429365078
48,1714,1815.71965,1810.7513428571428,1805.0372968253973
13,7425,7678.990898751247,7622.610141414142,8108.211900793652
41,63725,62857.54980512821,62921.691179365065,63164.48078412703
4,9879,10598.658918198467,10579.020552397593,10406.144273015874
19,5853,4886.848147835498,4959.819680086581,5261.911360317459
4,15175,11959.555478499284,12576.958743939382,12082.405656260415
3,16782,14919.324390404041,16737.190358080803,16003.282508730159
10,15624,11851.49978650794,12223.93095252526,12911.726159035412
32,6568,6586.248596825397,6593.428555844156,6673.761573809522
42,2409,2467.5903769841275,2473.107201587301,2554.488022222223
