duration,days_left,price,predict_1,predict_2,final_predictions
6.17,32,2723,2916.44,2751.03,2947.54
10.58,27,7806,7912.545,7891.34,7847.08
2.17,11,29980,31671.44,32490.64,32007.09
7.08,26,3957,4056.03,4022.49,3980.56
20.42,31,37658,37658.0,37658.0,37615.99
10.58,43,4496,4496.0,4496.0,4496.0
24.08,34,73369,73369.0,73369.0,72980.18
2.75,22,31436,31436.0,31436.0,31436.0
13.17,18,51372,52597.72,52242.24,53741.47
22.5,9,42457,42933.46,42457.0,42395.96
4.33,4,10983,9717.07,9375.36,9523.76
6.75,38,4706,4184.84,4427.57,4350.23
15.25,41,64285,68490.6,70288.2,65661.34
12.08,14,54115,54174.92,54430.61,56994.4
25.83,11,9201,10372.35,9848.83,10478.35
12.42,23,4971,4983.9,4990.0,4940.96
17.25,23,6172,6162.55,6172.0,6189.96
2.5,38,4631,3264.13,3275.09,3350.73
8.75,20,4393,4371.58,4440.19,4391.73
13.33,38,74911,69434.42,66023.8,67153.03
5.33,4,9879,11131.06,11752.11,11639.87
10.92,7,45805,46673.0,47950.92,46124.41
4.08,16,2844,3990.53,4472.32,4568.49
1.33,45,2080,2075.8,2068.43,2024.04
1.67,43,2201,2220.98,2203.22,2211.54
7.17,24,10148,8573.73,8585.87,8401.1
7.67,13,13082,14659.92,14470.12,14906.8
2.83,41,3381,3700.91,3628.9,3541.84
9.42,46,4096,4182.8,4197.36,4190.05
12.58,18,60260,60363.94,60260.0,60260.0
16.42,28,64831,66532.09,67410.42,64075.96
24.75,40,6633,6840.22,6714.24,6678.22
15.58,11,11520,11583.37,11597.7,11647.42
13.0,36,5276,5688.39,5916.32,5852.66
21.17,13,11783,11137.32,11685.56,11763.17
7.83,31,5271,2965.26,3804.57,3302.43
14.92,45,56588,56588.0,56588.0,56588.04
13.58,34,4209,4331.24,4223.42,4431.92
18.92,41,63725,64301.8,63271.4,64529.01
25.08,1,25380,16666.28,18164.94,16688.17
1.5,8,5031,4503.97,4512.47,4441.04
5.83,6,7950,7885.43,8235.65,7993.83
2.25,47,24234,26666.38,27126.56,24571.5
2.17,7,52044,41305.92,42061.64,39765.52
2.33,42,2339,2337.61,2384.29,2348.38
15.25,33,6181,6176.09,6178.15,6147.65
20.33,15,7679,9258.05,9162.62,10056.24
6.67,10,50271,50233.91,50271.0,50520.42
7.92,31,2438,2292.69,2307.68,2137.16
1.08,11,3362,3370.39,3370.4,3343.99
11.0,38,6921,6711.0,7288.66,6511.64
26.58,7,9840,9840.25,9862.53,9700.67
8.83,44,4250,4110.14,4110.34,4437.96
5.25,6,49856,48999.2,48028.16,42762.04
6.58,33,8112,8112.0,8119.35,8112.0
2.25,39,3234,2339.0,2339.0,2339.0
8.5,22,5042,6143.55,6205.99,6277.12
2.67,15,7352,6261.24,5693.07,5587.685
6.58,16,6680,5213.62,5448.97,5265.46
2.75,7,7425,7488.64,7458.73,7412.66
12.83,40,54608,54608.0,54608.0,54608.0
17.25,43,47545,47545.0,47545.0,47546.28
16.0,47,2477,2520.34,2524.64,2517.1
24.08,18,6840,6879.326666666666,6649.28,6640.05
17.75,46,37668,40162.93,39236.69,40462.12
5.67,41,6122,6122.99,6122.0,6122.0
21.67,23,5441,5441.0,5441.0,5436.28
16.5,31,4593,4270.01,4241.97,4282.48
12.42,13,13524,14160.75,14200.88,14186.28
18.58,5,76143,58793.64,59581.8,60448.63
18.83,17,6759,6151.93,7263.15,6503.51
14.92,23,62617,74753.32,74753.32,72685.63
2.33,14,6165,5973.34,5965.5,6018.68
7.83,17,6277,6451.55,7014.93,6123.53
12.33,31,1890,1890.0,1890.0,1914.06
14.83,9,12150,12030.39,12228.09,12113.52
2.67,13,6490,6522.4,6480.23,6474.62
5.67,8,49553,61438.89,61039.11,61254.26
2.58,23,4250,4426.59,4236.53,4346.27
21.5,10,61899,65270.84,63880.4,60255.22
2.5,14,5913,5244.09,5264.5,5229.41
26.42,35,4478,6289.265833333333,6374.559166666666,6346.73
8.33,45,4357,4360.57,4414.82,4482.82
14.58,46,4855,3985.38,4033.66,3964.66
8.25,4,7774,8009.05,8094.24,8378.42
27.08,5,11488,11466.69,11518.89,11736.69
24.5,13,15447,12115.48,12955.56,11801.965
15.92,22,68841,63065.82,62461.3,61432.05
10.58,19,7763,7895.72,7911.81,7802.36
17.33,5,9201,9622.09,9690.89,9284.81
23.5,33,5102,5098.22,5102.0,5152.53
25.25,6,42521,42936.02,42636.35,42727.43
13.25,44,47217,47130.94,47191.87,48751.69
9.67,49,3015,3215.41,3142.9,3653.68
13.83,39,5949,5949.0,5949.0,5949.0
22.33,49,5228,5363.49,5399.03,5361.48
5.75,9,12408,12457.24,12305.39,12440.46
12.0,42,61583,61504.6,61583.0,61459.12
3.75,23,5560,4789.53,4951.57,4827.14
2.17,31,2410,2410.0,2410.0,2423.79
8.42,32,6015,6031.2491666666665,6031.0225,6018.349166666668
4.92,12,7950,7893.4,8016.26,8023.18
12.08,17,4488,5257.9,5445.6,5283.6
12.42,16,67769,69120.84,68807.76,68387.83
12.17,3,19743,17334.61,15480.76,16800.18
2.0,47,2339,2339.0,2309.98,2408.82
5.58,3,7948,13338.12,12946.54,12987.25
4.67,47,1694,1800.12,1777.39,1698.47
2.83,2,7958,8378.9,8836.99,8678.55
24.33,32,6195,6195.0,6195.0,6195.0
10.25,27,2056,2056.0,2056.0,2056.0
16.0,24,2477,2556.48,2557.83,2690.69
1.83,34,3000,3005.72,3000.0,3005.45
17.42,16,44280,44280.0,44341.93,44280.0
18.33,14,7488,7637.53,7577.26,7624.58
5.0,33,4111,4111.0,4111.0,4111.0
2.5,15,6489,6525.55,6111.05,6230.2
2.75,8,7425,7456.89,7465.95,7392.3
10.67,27,5907,6083.38,5881.53,6168.62
5.83,17,5178,6134.82,6377.72,6063.07
19.33,46,6032,6032.0,6032.0,6031.83
22.17,8,20623,16486.41,16272.28,16649.01
7.75,21,5399,5611.15,5772.77,5511.03
31.25,5,14552,14433.92,14544.57,14532.365
13.5,14,14314,14137.78,13795.69,13994.67
3.75,46,1755,2421.95,2031.93,2059.14
10.0,11,51697,55930.04,56751.56,54858.43
2.08,47,4034,6349.37,3997.43,4791.03
5.83,41,6296,6359.0,6343.25,6313.34
10.17,28,60978,62490.0,61381.2,61664.315
6.0,36,5320,5889.03,5861.25,5833.07
1.5,24,1776,1797.98,1805.39,1819.71
9.25,4,53499,66711.48,67125.81,63373.06
14.25,18,80682,74380.29,74552.97,73994.8
16.42,34,3831,3889.15,3949.68,3915.52
3.92,42,3457,3496.93,3467.59,3326.1
8.58,19,11441,5315.14,5715.67,5589.24
16.08,42,49553,51087.71,50762.6,49970.95
17.67,33,6314,6382.16,6341.08,6379.48
12.25,10,11205,11228.51,11480.42,11166.77
22.17,16,6584,6752.02,7745.0633333333335,7564.95
7.67,14,5095,5547.52,5613.43,5174.61
9.17,29,3266,3423.4,3417.01,3345.07
16.5,32,56702,56662.13,56702.0,56700.86
1.83,4,6468,6046.15,6003.02,6086.08
13.92,22,8112,8112.0,8118.3,8104.32
22.25,49,65529,65608.52,66175.24,65892.46
13.0,8,60508,60508.0,60508.0,60533.66
8.58,16,60978,61244.51,61851.9,61567.45
14.75,21,64831,64949.27,65032.6,65247.73
11.67,10,63725,64314.12,64005.36,63603.68
11.67,10,49553,49553.0,49794.92,49553.0
22.67,19,58282,63039.96,62899.05,61387.8
23.92,3,13398,11403.28,11008.4,11036.23
1.58,24,20760,20760.0,20760.0,20760.0
2.83,49,4499,4494.11,4454.54,4478.71
15.17,37,60508,60508.0,60508.0,60508.0
8.33,22,12214,12242.16,11935.91,12155.94
18.17,34,6578,6590.72,6585.48,6588.02
6.67,40,41113,41113.0,41113.0,41114.68
1.75,39,2150,2150.0,2150.0,2150.0
8.83,3,13781,12148.12,12139.04,12796.97
9.0,28,49613,49613.0,49613.0,49613.0
10.08,11,12873,11542.03,11897.68,10714.42
22.83,37,5641,5296.85,5415.98,5240.15
13.42,20,5939,6721.21,6539.94,7026.78
16.92,30,5148,4721.7,4700.44,4681.92
17.33,19,57992,57959.85,58284.7,59819.57
14.08,29,6568,6638.84,6568.0,6594.44
4.83,42,2827,2187.67,1930.14,2312.02
10.17,44,1550,1550.0,1550.0,1550.0
2.42,48,38590,28703.68,28703.68,29691.98
4.67,35,3699,3814.8,3851.42,4342.86
14.83,9,37929,37929.0,37929.0,38204.77
24.33,7,8776,9337.89,9393.69,9126.47
12.0,18,5220,6580.72,6137.63,6510.17
12.25,8,16233,16653.46,16218.54,16556.646666666667
14.17,24,76605,70056.17,69631.91,75937.22
1.75,49,2201,2284.22,2276.6,2353.92
19.67,20,5823,5878.04,5863.9,5960.87
4.08,18,7434,7118.17,6949.83,7543.58
12.83,29,4896,4896.0,4896.0,4910.15
21.0,23,73369,73369.0,73369.0,73392.52
8.33,8,4262,8327.3,7503.25,7444.81
2.5,13,7412,7416.23,7412.06,7438.41
14.08,37,3916,3950.51,3916.0,3921.12
23.25,30,5322,5322.0,5322.0,5319.32
21.83,23,38099,38099.0,38099.0,38154.98
27.33,19,6195,6439.11,6420.56,6412.93
7.58,48,3090,3235.41,3235.41,3183.82
22.17,7,55347,61236.94,62289.91,58215.36
23.83,17,51457,51457.0,51852.29,51478.47
16.92,22,4623,4678.57,4606.9,4478.96
11.17,9,9840,9850.5,9845.25,10209.25
13.08,9,68303,69683.52,69690.68,67714.09
9.33,8,10883,10130.86,11347.84,10314.56
10.83,43,4249,4331.45,4290.13,4541.7
13.25,37,69244,69618.08,70015.68,69532.19
12.33,33,45257,45257.0,45257.0,45257.0
21.33,5,13370,14814.9,13573.665,13969.67
14.42,49,4415,4491.08,4497.73,4472.32
13.17,9,10069,10150.1,10277.16,10655.08
9.75,21,3564,3702.64,3779.57,3696.19
12.42,38,10360,10066.83,10097.0,10423.59
9.25,16,54608,54608.0,54608.0,54608.0
5.0,4,11666,8977.89,8903.54,8991.39
12.25,36,66928,67946.92,68004.04,66918.27
13.5,40,6200,6216.8,6212.6,6273.23
21.0,19,73369,73369.0,73290.6,73649.62
11.58,3,45525,45646.23,47158.52,43167.19
15.92,28,60260,60260.0,60260.0,60260.0
10.83,14,16863,14179.4,13725.41,14165.58
11.83,38,6578,6749.2,6751.7,6764.18
2.33,16,2410,2501.03,2635.62,2442.33
1.75,48,2201,2246.36,2250.68,2291.87
12.58,38,60260,61590.56,61469.6,62388.7
14.42,19,5060,5039.77,5052.0,4949.2
19.5,5,6488,6778.99,7144.51,6784.33
5.83,6,60508,61119.51,60508.0,59468.07
2.0,42,2201,2202.08,2202.08,2201.0
5.0,46,4111,4111.0,4111.5,4111.0
8.67,10,15720,10458.6,10844.9,11086.08
6.17,19,60074,62176.35,61287.75,59123.3
2.08,45,34460,40071.2,39991.8,40820.22
8.42,33,2436,3001.19,2719.59,2875.64
22.25,19,51817,51817.0,51817.0,51817.0
2.08,24,22140,22219.76,22219.76,24151.52
19.42,37,4426,5121.18,4964.28,4844.84
11.25,8,15109,10198.73,12027.26,12642.22
5.58,28,51875,51875.0,51875.0,54179.4
4.92,41,1890,1899.02,1890.0,1962.12
14.58,14,7958,7948.76,7885.78,7920.08
23.83,28,59033,59033.0,59033.0,59033.0
1.83,4,5942,6057.66,6060.26,6079.4
11.5,11,9178,10161.43,10518.71,10186.34
25.08,33,54608,55640.33,55560.92,55436.6
27.5,9,7584,7667.58,7634.53,7576.67
7.0,37,7767,7780.1,7780.1,7801.49
4.17,26,6748,5655.02,5545.98,5037.74
23.33,32,4672,4672.0,4672.0,4672.0
2.17,18,2700,2700.0,2700.0,2700.38
6.17,23,4020,4031.25,4035.9,4029.21
9.33,18,4979,6040.86,6384.15,5942.07
9.75,45,4896,5157.05,4814.59,5101.31
22.33,27,64285,69873.8,68319.36,69499.81
22.33,40,56476,56476.0,56476.0,56478.26
4.75,35,2651,2979.16,3021.68,2809.42
4.67,36,44280,44280.0,44280.0,44280.0
19.92,14,13873,14150.985,14443.93,14052.2
2.08,10,8790,8196.47,7947.15,8108.04
13.0,27,50271,50271.0,50345.71,50271.0
2.58,21,4499,4512.93,4525.39,4556.1
19.5,6,11508,14605.98,15306.15,14476.19
24.83,37,4799,5063.33,5157.6,4955.74
9.0,11,20433,11292.61,13102.69,12508.17
15.42,7,75537,66252.95,64999.5,67171.49
6.0,19,2050,2051.78,2091.19,2041.47
7.33,12,61874,67254.98,66312.3,64776.73
11.5,31,5937,6136.19,6174.08,5967.34
10.75,47,5569,5925.37,5822.286666666668,6255.93
6.58,16,7056,7125.72,7499.37,6716.06
26.42,27,37929,37929.0,37929.0,37929.0
23.75,21,41281,41319.75,41281.0,41358.83
8.42,26,4028,4028.0,4028.0,4028.0
16.58,40,4173,4424.54,4287.27,4319.92
10.33,5,6443,6971.82,7025.67,6637.37
12.17,44,4979,4981.78,4980.39,4980.23
15.25,19,64173,67790.6,64391.4,65670.67
6.08,33,3980,4459.52,4597.72,4398.64
2.17,21,3013,4201.01,4383.19,3922.54
20.42,22,5406,5343.5,4481.1,4569.63
11.5,48,3014,3014.0,3005.53,3013.52
13.17,3,65445,62236.6,62880.9,61619.85
10.83,33,6117,6013.98,6039.73,5955.47
10.42,27,9433,9510.12,9525.37,9475.31
9.08,48,76612,76612.0,76612.0,77024.61
6.58,21,5954,5954.0,5998.39,5951.29
24.25,27,56588,60022.04,60662.3,60976.14
15.25,6,14620,14009.05,14102.24,14752.46
10.42,6,12243,12754.22,12158.42,12531.42
11.17,11,12474,12571.56,12510.48,12188.11
11.75,14,15204,13510.21,14042.02,13317.92
11.67,11,9879,10614.45,10534.14,10332.79
11.42,16,2105,2209.65,2435.94,2243.39
12.5,22,5937,5941.2,5997.76,5965.82
6.58,31,3361,3548.46,3832.97,4141.48
19.33,12,9879,10311.38,10356.3,10393.23
8.58,20,6024,6360.24,6412.01,6345.86
4.08,11,8980,9645.92,9132.85,9561.99
15.17,11,16212,16630.56,16623.79,16364.51
2.67,44,27792,27792.0,27792.0,27792.0
9.75,27,6740,7495.2,7432.57,7310.2
4.42,18,4337,4671.59,4276.74,4356.12
10.92,11,5174,5297.29,5537.26,5322.69
20.5,6,11508,14442.96,14349.45,14608.75
2.83,31,4501,4504.12,4509.36,4501.0
22.0,29,58125,59111.25,59242.75,58586.31
7.75,19,5178,7437.89,7645.34,6651.28
10.42,36,4181,4684.37,4323.83,4473.21
13.5,24,4646,4558.33,4603.58,4508.94
7.08,27,65529,65529.0,66285.92,66132.22
17.83,37,36577,41109.7,41217.8,41361.35
19.42,3,63889,68291.68,71430.98,74701.63
18.92,49,32646,33516.56,35783.66,33783.01
8.0,2,7584,12276.12,12770.21,11706.81
10.42,23,2361,3437.79,3128.67,3321.35
9.33,37,8577,9009.56,8367.91,8734.84
12.17,32,57393,57393.0,57393.0,57307.78
11.75,26,4896,4896.0,4896.0,4971.6
14.58,35,6450,6450.0,6450.0,6450.0
31.08,45,12118,11513.886,11386.28,12402.61
8.75,17,53624,46228.64,46228.64,45876.67
8.92,25,5145,5548.37,5565.67,5459.6
8.25,2,10733,12586.93,13461.29,17518.58
14.92,3,11100,12419.71,12157.58,11657.71
9.58,30,49553,54801.32,54880.84,51371.14
10.08,47,6966,6947.59,6952.18,7162.89
12.25,31,67004,70815.59,71854.72,70799.28
11.17,46,3090,3180.54,3337.5,3077.1
17.33,15,10159,10289.79,10159.25,10349.76
27.33,20,4792,4772.8,4781.2,4723.55
23.67,13,11853,12622.11,12132.1,12233.28
9.0,5,6885,9798.94,9957.37,10645.51
13.5,29,2477,3029.88,2839.03,3060.19
23.25,47,3988,3993.36,3988.0,3989.25
9.25,33,2477,2475.59,2474.68,2478.24
11.42,32,4496,4496.0,4496.0,4498.06
15.75,5,5954,6228.99,6229.92,6193.18
6.67,42,2057,2273.48,2265.58,2250.91
26.33,37,5214,5287.02,5310.0,5276.21
8.42,19,4853,4784.63,4627.236,4737.13
24.33,43,5089,4284.09,4442.75,4272.17
12.5,30,55377,55819.4,56143.08,56843.69
25.67,5,11310,11846.98,11802.46,11877.21
6.58,19,3269,3360.24,3321.26,3204.32
16.17,46,5660,5660.0,5662.77,5658.74
6.42,10,16141,11625.98,11491.13,13041.26
28.5,4,50271,49938.96,51014.72,49867.64
27.67,22,6311,6473.71,6091.15,6292.16
8.75,34,3014,3031.94,3119.22,3235.02
11.0,29,51270,47395.0,47395.0,48186.47
18.67,7,9201,9646.46,9486.61,9417.54
9.67,37,8437,7668.22,7705.15,7992.35
12.08,27,56590,56590.0,56590.0,56590.0
5.25,17,6841,7405.81,8441.34,7095.22
12.83,39,3393,3709.52,3639.57,3542.06
5.92,48,4079,4134.04,4116.26,4041.62
16.0,2,16875,17240.83,16011.12,19139.349166666667
6.25,11,5178,5827.92,6072.71,5986.4
5.5,10,8396,7478.55,7880.87,7747.41
13.42,44,2212,2836.86,2828.96,2771.69
5.25,3,12557,14289.85,14252.92,12631.14
9.75,8,15204,15378.02,15363.74,15275.92
6.33,31,4979,5004.18,4979.0,5051.08
21.83,21,7221,8139.88,8113.08,8220.89
7.83,29,5375,5770.39,5824.16,5627.97
8.5,37,6324,6324.0,6324.0,6324.0
2.25,40,2098,2290.36,2347.95,2147.69
2.33,49,2966,2966.0,2968.81,2958.72
8.42,30,56588,59264.31,59364.54,57347.4
2.17,11,5942,5963.85,5947.89,5967.19
19.42,34,60978,60978.0,60846.36,60668.1
7.0,29,67004,67060.67,67004.0,67133.37
24.0,41,6332,6501.88,6539.17,6503.44
2.92,35,4500,4500.0,4500.0,4500.0
12.08,45,4416,5195.95,5295.84,5192.17
5.75,31,6048,5941.77,5924.37,5942.44
17.33,31,41269,41729.97,41992.25,41499.73
24.83,8,10081,11500.12,11548.08,11493.74
5.5,25,7309,7230.18,7068.56,7447.01
5.83,10,12611,11531.45,11852.36,11093.61
2.25,19,2694,3225.67,3248.85,3702.43
12.58,2,11164,13199.28,12688.47,12568.45
6.58,25,3608,3787.85,4055.93,4010.15
7.67,10,7120,7841.13,8614.52,7578.74
2.17,18,2476,2570.78,2655.06,2761.64
8.25,27,5220,5245.24,5205.45,5216.8875
13.17,17,52063,52166.52,52102.2,52415.29
20.08,10,58125,58204.52,59276.36,58688.45
27.58,29,4977,4873.88,4820.75,4773.88
2.83,16,4499,4494.18,4530.61,4522.92
17.33,28,4048,4032.56,4052.21,4055.47
18.0,1,12150,14029.61,14618.8,14430.43
15.67,25,51875,51875.0,51830.2,52067.64
1.25,34,1543,1577.3,1553.03,1550.8
11.58,18,5888,5894.52,5895.86,5865.6
12.25,43,6510,6553.12,6536.39,6571.96
24.92,40,4357,4676.62,4564.03,4537.39
1.33,14,4339,4354.69,4358.53,5308.79
14.92,30,5606,5649.11,5775.1675,5527.38
23.25,28,5322,5322.0,5322.0,5322.0
25.92,37,11065,8624.88,8890.06,8881.09
6.58,6,9723,10292.65,10728.81,10318.14
18.92,32,5441,5441.0,5441.0,5441.0
12.42,30,51707,51707.0,51702.0,51707.0
5.08,18,53152,53485.11,53645.53,56063.91
10.75,3,82929,76396.06,77029.97,76569.97
14.83,48,3709,3745.4,3775.54,3717.76
6.42,33,2835,3181.58,3030.48,3028.85
1.75,24,2132,2182.84,2252.45,2208.81
14.08,12,74956,66995.71,67332.16,67491.63
1.08,41,1776,1821.66,1799.08,1798.96
18.17,33,5823,5823.0,5823.0,5825.0
4.33,31,2124,2615.76,2361.25,2310.54
16.5,34,7575,7584.47,7590.23,7574.91
6.5,8,7954,7787.2,8365.33,7914.53
25.08,4,12637,12336.11,12287.68,11970.31
15.08,48,5815,5070.72,5129.74,4989.21
9.33,26,41269,42058.0,42058.0,41209.51
6.67,7,44478,44674.72,44597.47,44481.16
5.75,23,7909,4638.5,4741.4,4670.09
24.25,42,67945,63855.52,63472.92,65026.77
24.42,44,54684,54684.0,54684.0,54684.0
2.92,16,4498,4496.4,4548.91,4565.73
28.25,33,39847,39844.63,39847.0,39846.36
14.0,43,76681,70375.11,69558.95,69226.47
7.33,33,2723,2737.88,2730.44,2742.02
10.42,36,3489,3503.28,3550.94,3424.91
5.5,1,17400,17169.68666666667,17281.64,18644.92
2.25,33,2464,2464.0,2466.44,2460.11
24.08,10,13225,13548.35,13567.49,13656.735
10.08,13,9141,10301.23,10735.52,10008.23
9.92,25,4363,4490.17,4494.13,4425.01
27.83,24,6339,7172.23,6725.24,7151.54
22.25,17,5209,5777.9,5063.71,5182.06
19.75,13,47205,47179.05,47153.1,47456.27
2.42,19,3999,4004.02,4005.84,3992.84
9.17,17,7310,7177.6,7763.14,7153.66
20.67,47,4417,4630.52,4978.86,4519.16
23.67,16,7550,7557.81,8430.74,7274.15
6.17,45,4896,4955.86,4920.11,4928.28
7.17,5,9879,10407.38,10339.6,10706.64
11.08,42,4165,4177.55,4165.0,4164.21
13.17,42,5780,5800.63,5805.2,5793.22
6.17,49,3153,3143.48,3157.25,3363.91
9.5,38,3989,3998.85,4068.95,4038.66
2.17,9,34460,34460.0,34460.0,36897.47
13.17,20,56476,56476.0,56476.0,56477.12
17.17,26,4810,4985.55,4984.33,5027.78
29.75,18,7122,6995.37,7063.2675,7250.96
8.25,28,45012,45012.0,45012.0,45031.3
9.75,26,2050,2050.0,2050.0,2050.0
12.33,40,4687,4687.0,4687.0,4689.61
1.75,18,2414,2654.56,2639.85,2669.12
21.17,14,55983,55983.0,55983.0,55974.04
10.92,14,13398,11928.89,13486.71,13140.863333333335
12.42,9,21213,20375.42,20888.66,21386.61
10.42,25,52392,52392.0,52392.0,52392.0
13.92,26,54608,54608.0,54608.0,54608.0
11.17,42,4556,4687.05,4594.24,4517.72
22.0,33,58125,58664.77,58519.5,58050.52
24.08,13,13830,13198.95,13212.6,13197.67
8.92,34,6319,6342.56,6326.44,6330.9
6.33,26,5232,5250.9,5291.85,5329.07
4.83,16,44025,44025.0,43864.51,43868.16
22.33,20,5322,5322.0,5322.0,5321.1
20.17,40,5772,5772.0,5772.0,5772.0
16.92,8,45257,45938.51,45574.64,45795.89
6.75,32,5087,5359.69,5419.7,5405.45
19.5,46,4940,4749.95,4403.62,4442.78
12.42,37,10097,10066.83,10097.0,10344.54
7.25,3,19721,16257.27,16956.68,16093.57
16.5,22,45693,45693.0,45693.0,45693.0
1.33,47,1551,1715.13,1706.64,1586.58
12.92,46,6172,6115.93,6088.01,6388.19
1.33,21,1551,2154.17,1995.04,2062.6
1.08,4,4453,4738.48,4917.52,5278.68
1.75,46,2150,2150.0,2150.0,2150.0
16.0,11,55377,65303.5,64870.36,62522.61
2.33,13,5177,5191.02,5195.75,5169.16
23.17,1,12150,14361.17,15088.2925,13400.74
7.58,26,2463,2853.89,2738.54,2758.07
1.17,8,4453,4463.0,4454.6,4441.61
13.75,11,9840,10370.72,10483.72,9912.88
10.83,24,4249,4913.06,4910.14,4886.4
10.17,17,6892,7086.59,7266.24,7364.37
11.33,13,73771,62087.14,64608.47,61651.75
9.17,23,3365,3458.42,3499.21,3365.27
2.17,42,22152,22152.0,22152.0,22152.0
26.75,49,4914,4792.5,4795.47,4783.55
10.25,28,6444,6434.27,6417.84,6639.98
8.25,33,3569,4241.07,4286.39,4180.4
15.75,39,5817,5828.21,5821.09,5837.11
15.08,3,12454,13102.92,13029.7,12408.9
26.33,48,3720,4292.8,4245.07,4283.48
8.67,23,74880,68853.73,69062.72,69958.1
14.42,48,7501,7332.17,7175.48,6840.34
15.08,36,49553,49553.0,49553.0,49553.0
7.17,16,4020,4595.6,4147.75,4347.8
24.0,48,6332,6384.06,6354.83,6352.97
12.25,12,4262,4278.92,4310.42,4264.21
13.08,41,54777,58814.6,58748.52,58429.98
11.25,44,6287,6287.0,6287.0,6287.0
10.75,34,3359,5119.24,5148.25,5166.86
7.58,46,4019,3883.54,3800.8,3655.42
1.5,11,4263,4263.0,4263.0,4279.98
7.75,29,7362,7272.55,7392.75,7166.38
9.83,22,7425,7569.81,7630.69,7514.64
25.5,7,51707,51707.0,51707.0,51707.0
24.92,7,11696,13660.86,14167.43,13792.16
4.67,20,4672,4765.89,4718.71,4675.71
26.33,48,43865,42793.97,44669.45,42852.4
17.33,27,6450,6483.55,6483.55,6474.88
13.17,31,56588,56653.75,56588.0,56785.25
7.17,45,3012,3077.22,3001.06,3003.6
8.25,47,3090,3716.74,3758.27,3675.79
6.67,6,13138,12787.44,12839.59,13157.59
9.58,49,57992,58968.64,59127.68,58002.79
16.08,41,6161,6161.0,6161.0,6161.92
2.33,41,5955,3019.52,2767.01,2948.43
14.0,23,4111,4140.93,4140.93,4157.92
13.92,21,2203,2220.5,2203.0,2402.34
20.83,46,5227,5235.09,5310.92,5147.54
12.33,26,61933,65455.4,65931.4,64042.61
15.0,11,57666,52663.3,53060.22,51910.46
9.25,41,2723,2745.32,2788.18,2720.54
6.08,10,5955,8532.72,7786.21,7170.28
2.17,33,3999,4093.93,4075.31,4035.1
10.83,35,4783,4756.33,4813.89,4725.51
1.42,33,2901,2901.48,2897.74,2961.19
2.25,19,36712,37006.96,37426.6,37901.74
1.58,18,3096,3095.04,3096.0,3152.15
6.0,15,10018,11192.41,10851.7,10418.58
8.0,20,3962,4042.15,4442.5,3896.51
15.92,26,6133,6149.47,6167.65,6136.13
12.33,15,62448,62448.0,62448.0,63313.75
8.83,8,45185,45941.58,46194.86,45472.63
16.08,20,32230,32230.0,32230.0,32222.56
13.0,41,6825,6687.52,6618.01,6580.62
14.92,34,52175,54064.1,53928.58,53718.42
23.67,24,7228,7225.66,7195.335,7410.32
5.33,41,4020,4020.0,4020.0,4020.0
27.75,2,44462,43932.34,45280.9,43960.48
9.83,33,6536,6362.57,6167.88,5525.24
6.25,44,6067,6060.86,6067.0,6076.85
12.17,3,17348,16943.49,16205.23,17274.41
11.25,26,2480,2480.0,2475.76,2480.02
4.25,44,2339,3357.36,3317.97,3394.23
6.67,18,60555,67111.82,66952.46,65081.82
26.92,18,3988,4483.03,4350.09,4375.23
17.5,41,60508,60508.0,60508.0,60508.0
11.42,28,6122,6159.18,6149.24,6130.04
2.33,16,28510,28814.74,28853.68,31115.46
9.83,20,3475,3480.45,3528.58,3449.67
10.17,25,6623,6125.47,6263.3,6194.08
16.83,4,76808,70781.56,71680.43,71497.45
16.83,2,70121,72477.78,71126.95,71870.54
22.92,41,58032,53100.75,53093.57,51668.16
6.33,49,4979,5036.08,5018.65,5010.0
12.08,18,4896,4896.0,4896.0,4892.82
8.83,30,3127,2815.66,2803.9,2724.75
4.25,33,3754,4341.35,4455.17,4158.59
19.42,36,4348,4363.24,4365.78,4433.08
11.75,26,57017,57491.22,57275.06,57724.58
9.08,37,5863,4952.47,4830.6,5317.6
12.33,21,1890,1890.0,1890.0,1899.06
22.92,11,11508,12923.84,12172.69,11893.7
5.58,29,6122,6155.99,6122.0,6103.61
22.25,8,51817,53643.72,54157.8,52443.99
14.17,33,64173,65268.36,66479.08,65888.57
7.67,44,3860,4041.37,4212.9,4096.23
13.08,48,3813,3899.05,3904.64,4090.99
17.83,16,9764,7865.88,8405.35,7793.33
1.83,12,5703,6162.19,6413.54,5789.63
22.75,27,5026,5092.25,5062.8,5250.68
14.25,7,9922,11367.81,10733.35,11292.59
11.67,11,53164,54577.03,53982.07,53655.41
22.67,12,62045,62491.88,63150.56,64046.05
18.08,35,5780,5809.4,5801.0,5806.09
11.17,40,54777,55174.6,55276.52,54954.64
24.0,30,78898,76109.78,73544.4,74724.72
1.83,42,20684,20684.0,20684.0,20684.0
11.17,40,10243,10292.17,10282.3,10328.98
15.92,27,51707,51940.42,52006.17,52777.7
12.33,6,59021,59021.0,59043.4,59167.88
7.42,9,10995,10776.6,10772.4,10786.85
11.75,25,54684,54684.0,54684.0,54684.0
8.33,9,60508,60508.0,60508.0,60527.4
22.33,6,13054,13083.22,13083.51,13152.09
6.25,3,15038,11348.66,11541.44,10251.57
